"T_k";"S_k"
0;1
0,077801609562048;0,977838387774098
0,724119598892742;0,968298807281858
1,19642889878825;0,959085366293626
1,69359658288878;0,950728041503416
2,19076426698932;0,946039786133299
2,68793195108985;0,943593739853237
3,18509963519038;0,941555367953186
3,68226731929091;0,93217885721295
4,17943500339145;0,924433043992756
4,67660268749198;0,918725602672612
5,17377037159251;0,916279556392551
5,67093805569305;0,911998975402443
6,16810573979358;0,907310720032325
6,66527342389412;0,906903045652315
7,16244110799465;0,906903045652315
7,65960879209518;0,90669920846231
8,15677647619572;0,902010953092192
8,65394416029624;0,89915723243212
9,15111184439678;0,893449791111977
9,64827952849731;0,884073280371741
10,1454472125978;0,881015722521664
10,6426148966984;0,877346653101572
11,1397825807989;0,871639211781429
11,6369502648994;0,86450491013125
12,134117949;0,855943748151034
12,6312856331005;0,851051655590911
13,128453317201;0,844732702700753
13,6256210013016;0,844121191130737
14,1227886854021;0,841267470470666
14,6199563695026;0,839229098570614
15,1171240536032;0,835560029150522
15,6142917377037;0,834744680390502
16,1114594218042;0,832094796920435
16,6086271059048;0,825368169650266
17,1057947900053;0,820272239900138
17,6029624741058;0,817622356430071
18,1001301582064;0,817418519240066
18,5972978423069;0,81476863577
19,0944655264074;0,810488054779892
19,591633210508;0,810284217589887
20,0888008946085;0,808653520069846
20,585968578709;0,802538404369692
21,0831362628096;0,798665497759595
21,5803039469101;0,794588753959492
22,0774716310106;0,792346544869436
22,5746393151112;0,787454452309313
23,0718069992117;0,782970034129201
23,5689746833122;0,780931662229149
24,0661423674128;0,780523987849139
24,5633100515133;0,772166663058929
25,0604777356138;0,767682244878816
25,5576454197144;0,761567129178663
26,0548131038149;0,75667503661854
26,5519807879154;0,748521549018335
27,049148472016;0,739348875468104
27,5463161561165;0,733029922577946
28,043483840217;0,728137830017823
28,5406515243176;0,723449574647705
29,0378192084181;0,717130621757546
29,5349868925186;0,712238529197423
30,0321545766192;0,707550273827305
30,5293222607197;0,703473530027203
31,0264899448202;0,702658181267182
31,5236576289208;0,702658181267182
32,0208253130213;0,701435158127152
32,5179929971218;0,698785274657085
33,0151606812224;0,696135391187018
33,5123283653229;0,694912368046988
34,0094960494234;0,69063178705688
34,506663733524;0,684516671356726
35,0038314176245;0,680847601936634
35,500999101725;0,680643764746629
35,9981667858256;0,678605392846578
36,4953344699261;0,675343997806496
36,9925021540266;0,669228882106342
37,4896698381272;0,664336789546219
37,9868375222277;0,656998650706035
38,4840052063282;0,652514232525922
38,9811728904288;0,650679697815876
39,4783405745293;0,646806791205779
39,9755082586298;0,640691675505625
40,4726759427304;0,636614931705523
40,9698436268309;0,63294586228543
41,4670113109314;0,626423072205266
41,964178995032;0,618881096175077
42,4613466791325;0,610319934194862
42,958514363233;0,604816330064723
43,4556820473336;0,596255168084508
43,9528497314341;0,59115923833438
44,4500174155346;0,587694006104293
44,9471850996352;0,581578890404139
45,4443527837357;0,578521332554063
45,9415204678362;0,577909820984047
46,4386881519368;0,575056100323976
46,9358558360373;0,572813891233919
47,4330235201378;0,567717961483791
47,9301912042384;0,564252729253704
48,4273588883389;0,562825868923668
48,9245265724394;0,559156799503576
49,42169425654;0,551614823473387
49,9188619406405;0,545703544963238
50,416029624741;0,539384592073079
50,9131973088416;0,534696336702961
51,4103649929421;0,530211918522849
51,9075326770426;0,528581221002808
52,4047003611432;0,524504477202705
52,9018680452437;0,517166338362521
53,3990357293442;0,513089594562418
53,8962034134448;0,510847385472362
54,3933710975453;0,504324595392198
54,8905387816458;0,500655525972106
55,3877064657464;0,497190293742019
55,8848741498469;0,490667503661855
56,3820418339474;0,489648317711829
56,8969655067658;0,485658932707443
57,3763772021485;0,47497204003146
57,873544886249;0,472933668131409
58,3707125703496;0,470283784661343
58,8678802544501;0,464372506151194
59,3650479385506;0,45825739045104
59,8622156226512;0,454180646650938
60,1936607453849;0,453161460700912
