"T_k";"S_k"
0;1
2,41584530158434e-13;0,99758064516129
0,00711275026367275;0,987099358974359
0,0893045310855882;0,981841914805624
0,171496311907504;0,971327026468156
0,253688092729419;0,966069582299421
0,282139093783165;0,959669665012407
0,321654373024458;0,952779931761787
0,364330874605081;0,947960607940447
0,400052687039221;0,940950682382134
0,542939936775781;0,933940756823821
0,578661749209921;0,926930831265509
0,721548998946488;0,919336745244003
0,757270811380629;0,912910980148884
0,83219178082215;0,908739143920596
0,935879873551329;0,903447580645162
1,01080084299286;0,901519851116626
1,12341938883057;0,894948045905708
1,27160168598547;0,891214330024814
1,47170706006344;0,886448511166254
2,3736828240255;0,879613833746899
2,86485774499494;0,876394489247313
3,08811907270832;0,870413306451614
3,53464172813508;0,869537065756825
4,11512118018987;0,86756552419355
4,39014752370936;0,865066687344915
4,50806111696541;0,862439516129034
5,90121180189691;0,859460297766751
7,33008429926254;0,854202853598017
7,86591148577466;0,853910773366421
8,40173867228677;0,852304332092641
8,8929135932562;0,848945409429283
11,6524236037936;0,848069168734495
12,6883561643837;0,845440446650128
13,2688356164385;0,845002326302734
13,7242887249738;0,844038461538466
15,9033192834563;0,841935483870973
16,4837987355111;0,841497363523579
16,9749736564806;0,840036962365597
17,5108008429927;0,836970119933835
18,0466280295048;0,836678039702239
18,6271074815596;0,836239919354845
19,0825605900949;0,835276054590577
19,6541095890411;0,833173076923083
20,1899367755532;0,831420595533505
20,6811116965227;0,829229993796533
22,8690727081138;0,82791563275435
23,3691780821918;0,826688895781645
23,940727081138;0,824410669975194
24,5212065331928;0,8239725496278
24,9766596417281;0,82318393300249
25,5482086406744;0,821781947890827
26,6198630136986;0,81915322580646
27,2003424657534;0,818715105459066
27,6022128556375;0,818276985111672
30,3706533192834;0,813019540942938
30,8707586933614;0,812493796526065
34,1214436248682;0,810390818858572
34,701923076923;0,809952698511178
35,1573761854583;0,807937344913163
35,5503161222338;0,806885856079416
35,5949683877765;0,80338089330026
35,9432560590094;0,797948200992568
40,6406743940989;0,79549472704716
40,8406217070599;0,789500620347408
41,2658061116963;0,787608560794058
41,7659114857743;0,784593672456589
43,4091148577448;0,784103598014903
43,9895943097996;0,783665477667508
44,4361169652263;0,782351116625325
45,0165964172811;0,781474875930536
45,5524236037933;0,780160514888352
45,9096417281347;0,77796991315138
46,1239726027395;0,774114454094308
46,6240779768175;0,772712468982646
47,2045574288723;0,772055288461554
48,8120389884086;0,76920750620349
49,2674920969439;0,768681761786617
50,3748682824023;0,766578784119123
50,9106954689144;0,766286703887527
51,4108008429924;0,765352047146419
52,5181770284507;0,763950062034757
53,0986564805055;0,763292881513665
53,4112223393042;0,761530707196047
53,5898314014749;0,759568858560812
54,6614857744992;0,757816377171234
55,1973129610113;0,757524296939638
55,6974183350892;0,75658964019853
57,8764488935718;0,755187655086868
58,0550579557426;0,74912375930523
58,6355374077973;0,74861584987595
58,814146469968;0,744015586228307
59,1624341412009;0,737662841191086
59,6268177028447;0,734333126550888
59,8356164383558;0,733064516129052
60,0197576396203;0,728900434243196
