0.0310273351470514;1;0
0.0310273351470514;1;0
0.0310273351470514;1;0
0.0310273351470514;1;0
0.0310273351470514;1;0
0.0310273351470514;1;0
0.0310273351470514;1;0
0.0310273351470514;1;0
0.0310273351470514;1;0
0.0310273351470514;1;0
0.0310273351470514;1;0
0.0310273351470514;1;0
0.0310273351470514;1;0
0.0310273351470514;1;0
0.0310273351470514;1;0
0.0310273351470514;1;0
0.0310273351470514;1;0
0.0310273351470514;1;0
0.0310273351470514;1;0
0.104223344992885;1;0
0.104223344992885;1;0
0.104223344992885;1;0
0.104223344992885;1;0
0.104223344992885;1;0
0.104223344992885;1;0
0.104223344992885;1;0
0.104223344992885;1;0
0.104223344992885;1;0
0.104223344992885;1;0
0.104223344992885;1;0
0.104223344992885;1;0
0.104223344992885;1;0
0.104223344992885;1;0
0.104223344992885;1;0
0.104223344992885;1;0
0.221336960746221;1;0
0.221336960746221;1;0
0.221336960746221;1;0
0.221336960746221;1;0
0.221336960746221;1;0
0.221336960746221;1;0
0.221336960746221;1;0
0.221336960746221;1;0
0.221336960746221;1;0
0.221336960746221;1;0
0.221336960746221;1;0
0.221336960746221;1;0
0.433605389299142;1;0
0.433605389299142;1;0
0.433605389299142;1;0
0.433605389299142;1;0
0.433605389299142;1;0
0.433605389299142;1;0
0.433605389299142;1;0
0.433605389299142;1;0
0.433605389299142;1;0
0.433605389299142;1;0
0.645873817852063;1;0
0.645873817852063;1;0
0.645873817852063;1;0
0.645873817852063;1;0
0.645873817852063;1;0
0.645873817852063;1;0
0.645873817852063;1;0
0.645873817852063;1;0
0.645873817852063;1;0
0.645873817852063;1;0
0.645873817852063;1;0
0.645873817852063;1;0
0.953297059204569;1;0
0.953297059204569;1;0
0.953297059204569;1;0
0.953297059204569;1;0
0.953297059204569;1;0
0.953297059204569;1;0
1.14360668480374;1;0
1.14360668480374;1;0
1.14360668480374;1;0
1.14360668480374;1;0
1.14360668480374;1;0
1.14360668480374;1;0
1.14360668480374;1;0
1.14360668480374;1;0
1.385153517295;1;0
1.385153517295;1;0
1.385153517295;1;0
1.385153517295;1;0
1.385153517295;1;0
1.385153517295;1;0
1.385153517295;1;0
1.67793755667834;1;0
1.67793755667834;1;0
1.67793755667834;1;0
1.67793755667834;1;0
1.97072159606168;1;0
1.97072159606168;1;0
1.97072159606168;1;0
1.97072159606168;1;0
2.2708252364296;1;0
2.2708252364296;1;0
2.2708252364296;1;0
2.2708252364296;1;0
2.2708252364296;1;0
2.55628967482836;1;0
2.55628967482836;1;0
2.55628967482836;1;0
2.55628967482836;1;0
2.55628967482836;1;0
2.8490737142117;1;0
2.8490737142117;1;0
2.8490737142117;1;0
3.14185775359504;1;0
3.14185775359504;1;0
3.14185775359504;1;0
3.43464179297838;1;0
3.43464179297838;1;0
3.43464179297838;1;0
3.43464179297838;1;0
3.72742583236172;1;0
4.02020987174506;1;0
4.31299391112839;1;0
4.60577795051174;1;0
4.89856198989508;1;0
5.48413006866176;1;0
5.48413006866176;1;0
5.77691410804509;1;0
6.06969814742844;1;0
6.06969814742844;1;0
6.36248218681177;1;0
6.65526622619511;1;0
6.65526622619511;1;0
6.94805026557846;1;0
6.94805026557846;1;0
6.94805026557846;1;0
7.24083430496179;1;0
7.24083430496179;1;0
7.24083430496179;1;0
7.53361834434514;1;0
7.82640238372847;1;0
8.11918642311181;1;0
8.11918642311181;1;0
8.11918642311181;1;0
8.11918642311181;1;0
8.11918642311181;1;0
8.41197046249516;1;0
8.41197046249516;1;0
8.41197046249516;1;0
8.70475450187849;1;0
8.70475450187849;1;0
8.99753854126183;1;0
9.29032258064517;1;0
9.58310662002851;1;0
9.58310662002851;1;0
9.87589065941185;1;0
9.87589065941185;1;0
10.7542427775619;1;0
11.0470268169452;1;0
11.6325948957119;1;0
11.6325948957119;1;0
11.6325948957119;1;0
11.9253789350952;1;0
12.8037310532453;1;0
13.0965150926286;1;0
13.0965150926286;1;0
13.3892991320119;1;0
14.267651250162;1;0
14.5604352895453;1;0
15.146003368312;1;0
15.146003368312;1;0
15.4387874076953;1;0
15.4387874076953;1;0
15.4387874076953;1;0
16.902707604612;1;0
17.1954916439953;1;0
17.4882756833787;1;0
17.781059722762;1;0
17.781059722762;1;0
18.0738437621454;1;0
18.0738437621454;1;0
18.3666278015287;1;0
18.659411840912;1;0
18.9521958802954;1;0
18.9521958802954;1;0
18.9521958802954;1;0
19.2449799196787;1;0
19.8305479984454;1;0
19.8305479984454;1;0
19.8305479984454;1;0
20.1233320378287;1;0
20.1233320378287;1;0
20.4161160772121;1;0
20.7089001165954;1;0
21.0016841559788;1;0
21.0016841559788;1;0
21.5872522347454;1;0
21.8800362741288;1;0
21.8800362741288;1;0
22.1728203135121;1;0
22.4656043528955;1;0
22.7583883922788;1;0
23.0511724316621;1;0
23.3439564710455;1;0
23.3439564710455;1;0
23.3439564710455;1;0
