"T_k";"S_k"
0;1
0,00165855816010918;0,977041742286751
0,0641309155241068;0,966665586379742
0,101614329942507;0,939199291331778
0,376492702344098;0,929861291158932
0,590683641877806;0,918098201167944
1,03691476590636;0,907809239848389
1,43852277753207;0,898915391928096
1,93830163644405;0,892353999222193
2,44700511783661;0,883917922886033
2,9467839767486;0,877465523414447
3,40015479876161;0,872059458992308
3,937417072092;0,868702467375335
4,43719593100398;0,867481743150981
4,93697478991597;0,865955837870538
5,43675364882796;0,864429932590096
5,92403803626714;0,861561230662864
6,43631136665192;0,857715949356149
6,93609022556391;0,854664138795264
7,40909521703419;0,851655925528106
7,97729618163055;0,84520352605652
8,43542680229987;0,838794723878662
8,93520566121186;0,836353275429954
9,43498452012384;0,833301464869069
9,93476337903583;0,831775559588627
10,4345422379478;0,830860016420361
10,9343210968598;0,829334111139919
11,4340999557718;0,828418567971653
11,9338788146838;0,826892662691211
12,4711410880142;0,826404373001469
12,8959531180893;0,823962924552761
13,4332153914197;0,822009765793795
13,9329942503317;0,821094222625529
14,4327731092437;0,819568317345087
14,9700353825741;0,818835882810474
15,4323308270677;0,814990601503759
15,9321096859797;0,814685420447671
16,4318885448916;0,814685420447671
16,9316674038036;0,81285433411114
17,4314462627156;0,810412885662432
17,9312251216276;0,808276618269812
18,3893557422969;0,805326534727624
18,9307828394516;0,801257453979777
19,4430561698364;0,798816005531069
19,8928571428571;0,794909688013136
20,4301194161875;0,792102022297122
20,9298982750995;0,789965754904503
21,4296771340115;0,787829487511883
21,9669394073419;0,787341197822142
22,3917514374171;0,784899749373434
22,9290137107475;0,781420685334025
23,4287925696594;0,780505142165759
23,9285714285714;0,780199961109671
24,4283502874834;0,778063693717051
24,9281291463954;0,775011883156166
25,4279080053074;0,771349710483104
25,9276868642194;0,768603080978308
26,4274657231314;0,767077175697865
26,9004707146016;0,764635727249157
27,4270234409553;0,758837287183476
27,8893188854489;0,755846512833809
28,4640645731977;0,753405064385101
28,8847117794486;0,751411214818656
29,4261388766033;0,746019682827759
29,9259177355153;0,74388341543514
30,4256965944272;0,742052329098609
30,9629588677576;0,74095367729669
31,3836060740086;0,737372886238585
31,9250331711632;0,734117621640308
32,4248120300752;0,733812440584219
32,8829426507445;0,732286535303777
33,4660179861418;0,728624362630715
33,9241486068111;0,724657008901564
34,4239274657231;0,724046646789387
34,8820580863925;0,721503471321983
35,4234851835471;0,715501577218909
35,9232640424591;0,714280852994555
36,4230429013711;0,712144585601936
36,9228217602831;0,709092775041051
37,422600619195;0,707566869760608
37,922379478107;0,705735783424078
38,422158337019;0,704209878143635
38,9344316674038;0,701402212427621
39,421716054843;0,697801075965777
39,921494913755;0,696275170685334
40,421273772667;0,69108709273183
40,9210526315789;0,688340463227033
41,4208314904909;0,685593833722237
41,9206103494029;0,683152385273529
42,3936153408732;0,679010642369471
42,9201680672269;0,672471048310431
43,4574303405573;0,67039581712903
43,8822423706325;0,66746607899058
44,4195046439629;0,663620797683865
44,9192835028748;0,660874168179068
45,4190623617868;0,658432719730361
45,9188412206988;0,65660163339383
46,4186200796108;0,655686090225564
46,9183989385228;0,654160184945122
47,4181777974348;0,653549822832945
47,9596048945894;0,651718736496414
48,3802521008403;0,646225477486821
48,9175143741707;0,641952942701582
49,4172932330827;0,639511494252874
49,9170720919947;0,63747695387895
50,4436248183484;0,632971900193835
50,8791463954003;0,625961455362544
51,374760430488;0,622421355111918
51,9161875276426;0,617538458214502
52,4159663865546;0,615097009765794
52,9157452454666;0,614486647653617
53,4422979718203;0,612045199204909
53,8736547250479;0,606145032120531
54,4150818222026;0,602279405410077
54,9148606811145;0,599990547489413
55,4146395400265;0,593734335839599
55,8769349845201;0,589095583787054
56,4266917293233;0,583724397199897
56,8764927023441;0,579818079681964
57,4137549756745;0,576033834586467
57,9010393631137;0,573470313715323
58,3716644552558;0,568709489240342
58,9130915524104;0,564131773399015
60,1764705882353;0,563218390804598
